Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,Adm,41,26,15,
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,Enr,27,17,10,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,App,77,52,25,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Adm,40,28,12,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Enr,20,16,4,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,App,78,41,36,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,Adm,45,23,21,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,Enr,22,9,13,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,App,23,11,12,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,Adm,14,6,8,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,Enr,6,,4,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,App,59,37,22,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,Adm,32,18,14,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,Enr,19,11,8,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,App,113,67,46,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Adm,62,40,22,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Enr,28,17,11,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,App,67,42,25,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Adm,37,23,14,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Enr,10,5,5,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,App,6,6,,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,Adm,4,4,,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,Enr,4,4,,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,App,124,75,48,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Adm,66,44,22,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Enr,32,23,9,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,App,85,55,30,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,Adm,59,39,20,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,Enr,34,22,12,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,App,191,109,80,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Adm,120,67,51,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Enr,63,33,30,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,App,84,49,34,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Adm,58,31,26,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Enr,37,18,19,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,App,173,88,84,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Adm,113,57,55,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Enr,56,28,27,
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,App,31,22,8,
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,Adm,10,5,5,
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,Enr,3,,,
SOUTH REGION HS #2A-PUBLIC SER51620,SOUTH REGION HS #2A-PUBLIC SER,Los Angeles,Los Angeles,App,34,23,10,
SOUTH REGION HS #2A-PUBLIC SER51620,SOUTH REGION HS #2A-PUBLIC SER,Los Angeles,Los Angeles,Adm,25,15,9,
SOUTH REGION HS #2A-PUBLIC SER51620,SOUTH REGION HS #2A-PUBLIC SER,Los Angeles,Los Angeles,Enr,9,5,4,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,App,66,43,23,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,Adm,33,23,10,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,Enr,26,19,7,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,App,46,21,25,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,Adm,29,12,17,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,Enr,15,5,10,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,App,81,44,37,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Adm,57,27,30,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Enr,36,18,18,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,App,76,50,26,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Adm,41,29,12,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Enr,25,17,8,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,App,54,29,25,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,Adm,28,15,13,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,Enr,14,7,7,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,App,121,79,42,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,Adm,62,41,21,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,Enr,33,21,12,
STEM ACADEMY OF BOYLE HEIGHTS54780,STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,Adm,3,,,
STEM ACADEMY OF BOYLE HEIGHTS54780,STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,Enr,3,,,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,App,52,24,28,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,Adm,25,13,12,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,Enr,16,11,5,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,App,135,78,56,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,Adm,90,56,34,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,Enr,56,35,21,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,App,16,7,9,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,Adm,8,4,4,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,Enr,4,,,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,App,57,32,24,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,Adm,47,27,19,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,Enr,30,18,12,
STRATHMORE HIGH SCHOOL53450,STRATHMORE HIGH SCHOOL,Porterville,Tulare,App,8,6,,
STRATHMORE HIGH SCHOOL53450,STRATHMORE HIGH SCHOOL,Porterville,Tulare,Adm,5,4,,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,App,49,32,17,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,Adm,34,23,11,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,Enr,23,16,7,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,App,12,8,,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,Adm,10,7,3,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,Enr,8,6,,
SUMMIT CHARTER COLLEGIATE ACAD54203,SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,Adm,4,4,,
SUMMIT HIGH SCHOOL50897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,App,131,78,52,
SUMMIT HIGH SCHOOL50897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,Adm,79,52,27,
SUMMIT HIGH SCHOOL50897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,Enr,54,36,18,
SUMMIT PREPARATORY HIGH SCHOOL53878,SUMMIT PREPARATORY HIGH SCHOOL,Redwood City,San Mateo,App,60,27,32,
SUMMIT PREPARATORY HIGH SCHOOL53878,SUMMIT PREPARATORY HIGH SCHOOL,Redwood City,San Mateo,Adm,42,20,22,
SUMMIT PREPARATORY HIGH SCHOOL53878,SUMMIT PREPARATORY HIGH SCHOOL,Redwood City,San Mateo,Enr,18,11,7,
SUMMIT PUBLIC SCHOOL-RAINIER54621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,App,44,27,17,
SUMMIT PUBLIC SCHOOL-RAINIER54621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,Adm,33,23,10,
SUMMIT PUBLIC SCHOOL-RAINIER54621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,Enr,21,13,8,
SUMMIT PUBLIC SCHOOL-TAHOMA54620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,App,26,16,8,
SUMMIT PUBLIC SCHOOL-TAHOMA54620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,Adm,19,14,4,
SUMMIT PUBLIC SCHOOL-TAHOMA54620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,Enr,11,8,3,
SUMMIT PUBLIC SCHOOLS SHASTA54815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,App,56,21,35,
SUMMIT PUBLIC SCHOOLS SHASTA54815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,Adm,41,17,24,
SUMMIT PUBLIC SCHOOLS SHASTA54815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,Enr,27,12,15,
SUN VALLEY HIGH SCHOOL54363,SUN VALLEY HIGH SCHOOL,Sun Valley,Los Angeles,App,14,10,,
SUN VALLEY HIGH SCHOOL54363,SUN VALLEY HIGH SCHOOL,Sun Valley,Los Angeles,Adm,11,7,4,
SUN VALLEY HIGH SCHOOL54363,SUN VALLEY HIGH SCHOOL,Sun Valley,Los Angeles,Enr,5,3,,
SUN VALLEY MAGNET SCHOOL54787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,App,21,13,8,
SUN VALLEY MAGNET SCHOOL54787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,Adm,12,6,6,
SUN VALLEY MAGNET SCHOOL54787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,Enr,4,,,
SUNNY HILLS HIGH SCHOOL51008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,App,248,142,105,
SUNNY HILLS HIGH SCHOOL51008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,Adm,165,98,67,
SUNNY HILLS HIGH SCHOOL51008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,Enr,94,56,38,
SUNNYSIDE HIGH SCHOOL51045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,App,107,74,33,
SUNNYSIDE HIGH SCHOOL51045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,Adm,63,44,19,
SUNNYSIDE HIGH SCHOOL51045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,Enr,25,16,9,
SUSAN MILLER DORSEY HIGH SCHL51795,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,App,42,29,12,
SUSAN MILLER DORSEY HIGH SCHL51795,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,Adm,20,14,6,
SUSAN MILLER DORSEY HIGH SCHL51795,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,Enr,15,10,5,
SUTTER HIGH SCHOOL53475,SUTTER HIGH SCHOOL,Sutter,Sutter,App,17,8,9,
SUTTER HIGH SCHOOL53475,SUTTER HIGH SCHOOL,Sutter,Sutter,Adm,11,6,5,
SUTTER HIGH SCHOOL53475,SUTTER HIGH SCHOOL,Sutter,Sutter,Enr,4,,3,
SWEETWATER UNION HIGH SCHOOL52105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,App,94,60,34,
SWEETWATER UNION HIGH SCHOOL52105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,Adm,57,38,19,
SWEETWATER UNION HIGH SCHOOL52105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,Enr,28,17,11,
SYLMAR BIOTECH HLTH & ENG MGNT54840,SYLMAR BIOTECH HLTH & ENG MGNT,Sylmar,Los Angeles,App,15,5,10,
SYLMAR BIOTECH HLTH & ENG MGNT54840,SYLMAR BIOTECH HLTH & ENG MGNT,Sylmar,Los Angeles,Adm,7,,5,
SYLMAR BIOTECH HLTH & ENG MGNT54840,SYLMAR BIOTECH HLTH & ENG MGNT,Sylmar,Los Angeles,Enr,5,,5,
SYLMAR HIGH SCHOOL52908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,App,125,77,48,
SYLMAR HIGH SCHOOL52908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,Adm,58,35,23,
SYLMAR HIGH SCHOOL52908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,Enr,35,22,13,
SYNERGY QUANTUM ACADEMY54531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,App,51,34,17,
SYNERGY QUANTUM ACADEMY54531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,Adm,30,19,11,
SYNERGY QUANTUM ACADEMY54531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,Enr,17,10,7,
TAFT UNION HIGH SCHOOL53485,TAFT UNION HIGH SCHOOL,Taft,Kern,App,12,9,,
TAFT UNION HIGH SCHOOL53485,TAFT UNION HIGH SCHOOL,Taft,Kern,Adm,8,6,,
TAFT UNION HIGH SCHOOL53485,TAFT UNION HIGH SCHOOL,Taft,Kern,Enr,4,3,,
TAHOE TRUCKEE HIGH SCHOOL53540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,App,40,25,15,
TAHOE TRUCKEE HIGH SCHOOL53540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,Adm,30,19,11,
TAHOE TRUCKEE HIGH SCHOOL53540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,Enr,17,10,7,
TAHQUITZ HIGH SCHOOL54214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,App,59,33,26,
TAHQUITZ HIGH SCHOOL54214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,Adm,32,18,14,
TAHQUITZ HIGH SCHOOL54214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,Enr,16,8,8,
TAMALPAIS HIGH SCHOOL51975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,App,159,95,62,
TAMALPAIS HIGH SCHOOL51975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,Adm,110,65,45,
TAMALPAIS HIGH SCHOOL51975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,Enr,48,29,19,
TAMISCAL HIGH SCHOOL51396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,App,11,8,,
TAMISCAL HIGH SCHOOL51396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,Adm,8,6,,
TAMISCAL HIGH SCHOOL51396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,Enr,7,5,,
TECHNOLOGY HIGH SCHOOL53849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,App,39,13,26,
TECHNOLOGY HIGH SCHOOL53849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,Adm,25,8,17,
TECHNOLOGY HIGH SCHOOL53849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,Enr,10,3,7,
TECHNOLOGY PREPARATORY ACADEMY54601,TECHNOLOGY PREPARATORY ACADEMY,San Fernando,Los Angeles,App,17,16,,
TECHNOLOGY PREPARATORY ACADEMY54601,TECHNOLOGY PREPARATORY ACADEMY,San Fernando,Los Angeles,Adm,7,7,,
TECHNOLOGY PREPARATORY ACADEMY54601,TECHNOLOGY PREPARATORY ACADEMY,San Fernando,Los Angeles,Enr,5,5,,
TEHACHAPI HIGH SCHOOL53490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,App,32,15,17,
TEHACHAPI HIGH SCHOOL53490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,Adm,21,10,11,
TEHACHAPI HIGH SCHOOL53490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,Enr,7,3,4,
TEMECULA PREPARATORY SCHOOL53643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,App,39,27,12,
TEMECULA PREPARATORY SCHOOL53643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,Adm,20,12,8,
TEMECULA PREPARATORY SCHOOL53643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,Enr,11,6,5,
TEMECULA VALLEY HIGH SCHOOL53499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,App,119,75,41,
TEMECULA VALLEY HIGH SCHOOL53499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,Adm,77,52,23,
TEMECULA VALLEY HIGH SCHOOL53499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,Enr,53,34,18,
TEMESCAL CANYON HIGH SCHOOL51402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,App,70,50,20,
TEMESCAL CANYON HIGH SCHOOL51402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,Adm,47,38,9,
TEMESCAL CANYON HIGH SCHOOL51402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,Enr,24,20,4,
TEMPLE CITY HIGH SCHOOL53495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,App,251,137,112,
TEMPLE CITY HIGH SCHOOL53495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,Adm,179,100,79,
TEMPLE CITY HIGH SCHOOL53495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,Enr,124,69,55,
TEMPLETON HIGH SCHOOL53500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,App,38,27,11,
TEMPLETON HIGH SCHOOL53500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,Adm,15,9,6,
TEMPLETON HIGH SCHOOL53500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,Enr,8,4,4,
TENNYSON HIGH SCHOOL51152,TENNYSON HIGH SCHOOL,Hayward,Alameda,App,51,32,19,
TENNYSON HIGH SCHOOL51152,TENNYSON HIGH SCHOOL,Hayward,Alameda,Adm,28,14,14,
TENNYSON HIGH SCHOOL51152,TENNYSON HIGH SCHOOL,Hayward,Alameda,Enr,17,9,8,
TERRA LINDA HIGH SCHOOL53231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,App,71,34,36,
TERRA LINDA HIGH SCHOOL53231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Adm,36,17,18,
TERRA LINDA HIGH SCHOOL53231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Enr,21,10,11,
TERRA NOVA HIGH SCHOOL50721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,App,36,24,12,
TERRA NOVA HIGH SCHOOL50721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Adm,24,17,7,
TERRA NOVA HIGH SCHOOL50721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Enr,14,9,5,
TESORO HIGH SCHOOL53149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,App,162,83,76,
TESORO HIGH SCHOOL53149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Adm,85,46,36,3
TESORO HIGH SCHOOL53149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Enr,48,23,24,
THEODORE ROOSEVELT HIGH SCHOOL50995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,App,80,56,23,
THEODORE ROOSEVELT HIGH SCHOOL50995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Adm,50,34,16,
THEODORE ROOSEVELT HIGH SCHOOL50995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Enr,10,7,3,
THEODORE ROOSEVELT SENIOR HS51805,THEODORE ROOSEVELT SENIOR HS,Los Angeles,Los Angeles,App,106,70,36,
THEODORE ROOSEVELT SENIOR HS51805,THEODORE ROOSEVELT SENIOR HS,Los Angeles,Los Angeles,Adm,51,33,18,
THEODORE ROOSEVELT SENIOR HS51805,THEODORE ROOSEVELT SENIOR HS,Los Angeles,Los Angeles,Enr,30,18,12,
THOMAS DOWNEY HIGH SCHOOL52000,THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,App,50,27,23,
THOMAS DOWNEY HIGH SCHOOL52000,THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Adm,32,18,14,
THOMAS DOWNEY HIGH SCHOOL52000,THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Enr,10,5,5,
THOMAS JEFFERSON HIGH SCHOOL51815,THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,App,56,33,23,
THOMAS JEFFERSON HIGH SCHOOL51815,THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Adm,21,14,7,
THOMAS JEFFERSON HIGH SCHOOL51815,THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Enr,8,7,,
THOUSAND OAKS HIGH SCHOOL53502,THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,App,146,84,62,
THOUSAND OAKS HIGH SCHOOL53502,THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Adm,84,50,34,
THOUSAND OAKS HIGH SCHOOL53502,THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Enr,51,30,21,
THURGOOD MARSHALL ACADEMIC HS53066,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,App,23,13,10,
THURGOOD MARSHALL ACADEMIC HS53066,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,Adm,17,8,9,
THURGOOD MARSHALL ACADEMIC HS53066,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,Enr,9,4,5,
TOKAY HIGH SCHOOL51440,TOKAY HIGH SCHOOL,Lodi,San Joaquin,App,60,34,26,
TOKAY HIGH SCHOOL51440,TOKAY HIGH SCHOOL,Lodi,San Joaquin,Adm,37,22,15,
TOKAY HIGH SCHOOL51440,TOKAY HIGH SCHOOL,Lodi,San Joaquin,Enr,20,12,8,
TOMALES HIGH SCHOOL53510,TOMALES HIGH SCHOOL,Tomales,Marin,App,13,9,,
TOMALES HIGH SCHOOL53510,TOMALES HIGH SCHOOL,Tomales,Marin,Adm,10,6,4,
TORRANCE HIGH SCHOOL53523,TORRANCE HIGH SCHOOL,Torrance,Los Angeles,App,138,83,55,
TORRANCE HIGH SCHOOL53523,TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Adm,83,51,32,
TORRANCE HIGH SCHOOL53523,TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Enr,49,29,20,
TORREY PINES HIGH SCHOOL50466,TORREY PINES HIGH SCHOOL,San Diego,San Diego,App,397,215,179,
TORREY PINES HIGH SCHOOL50466,TORREY PINES HIGH SCHOOL,San Diego,San Diego,Adm,283,152,128,3
TORREY PINES HIGH SCHOOL50466,TORREY PINES HIGH SCHOOL,San Diego,San Diego,Enr,134,66,67,
TRABUCO HILLS HIGH SCHOOL51958,TRABUCO HILLS HIGH SCHOOL,Mission Viejo,Orange,App,149,82,67,
TRABUCO HILLS HIGH SCHOOL51958,TRABUCO HILLS HIGH SCHOOL,Mission Viejo,Orange,Adm,76,46,30,
TRABUCO HILLS HIGH SCHOOL51958,TRABUCO HILLS HIGH SCHOOL,Mission Viejo,Orange,Enr,33,20,13,
TRACY JOINT UNION HIGH SCHOOL53525,TRACY JOINT UNION HIGH SCHOOL,Tracy,San Joaquin,App,84,48,36,
TRACY JOINT UNION HIGH SCHOOL53525,TRACY JOINT UNION HIGH SCHOOL,Tracy,San Joaquin,Adm,55,31,24,
TRACY JOINT UNION HIGH SCHOOL53525,TRACY JOINT UNION HIGH SCHOOL,Tracy,San Joaquin,Enr,36,21,15,
TRANQUILLITY HIGH SCHOOL53530,TRANQUILLITY HIGH SCHOOL,Tranquillity,Fresno,App,16,13,,
