Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,App,196,122,74,
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Adm,124,73,51,
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Enr,63,33,30,
SILVER OAK HIGH SCHOOL54774,SILVER OAK HIGH SCHOOL,Hayward,Alameda,App,22,13,9,
SILVER OAK HIGH SCHOOL54774,SILVER OAK HIGH SCHOOL,Hayward,Alameda,Adm,10,6,4,
SILVER OAK HIGH SCHOOL54774,SILVER OAK HIGH SCHOOL,Hayward,Alameda,Enr,8,5,3,
SILVER VALLEY HIGH SCHOOL50711,SILVER VALLEY HIGH SCHOOL,Yermo,San Bernardino,App,7,,,
SILVER VALLEY HIGH SCHOOL50711,SILVER VALLEY HIGH SCHOOL,Yermo,San Bernardino,Adm,5,,4,
SILVER VALLEY HIGH SCHOOL50711,SILVER VALLEY HIGH SCHOOL,Yermo,San Bernardino,Enr,4,,3,
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,App,71,43,28,
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,Adm,38,27,11,
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,Enr,16,12,4,
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,App,84,41,43,
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,Adm,49,23,26,
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,Enr,24,12,12,
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,App,123,71,51,
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,Adm,79,48,30,
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,Enr,43,24,19,
SKY MOUNTAIN CHARTER SCHOOL54344,SKY MOUNTAIN CHARTER SCHOOL,Placerville,El Dorado,App,5,,,
SKY MOUNTAIN CHARTER SCHOOL54344,SKY MOUNTAIN CHARTER SCHOOL,Placerville,El Dorado,Adm,4,3,,
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,App,125,73,52,
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Adm,67,36,31,
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Enr,45,27,18,
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,App,57,36,20,
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Adm,42,28,13,
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Enr,22,14,7,
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,App,41,27,14,
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,Adm,14,10,4,
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,Enr,9,7,,
SOCIAL JUSTICE LDRSHP @ TORRES54444,SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,App,19,15,,
SOCIAL JUSTICE LDRSHP @ TORRES54444,SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,Adm,11,8,3,
SOCIAL JUSTICE LDRSHP @ TORRES54444,SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,Enr,6,6,,
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,App,56,39,17,
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,Adm,32,22,10,
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,Enr,20,13,7,
SONIA SOTOMAYOR ARTS SCI ACAD52355,SONIA SOTOMAYOR ARTS SCI ACAD,Los Angeles,Los Angeles,App,24,14,10,
SONIA SOTOMAYOR ARTS SCI ACAD52355,SONIA SOTOMAYOR ARTS SCI ACAD,Los Angeles,Los Angeles,Adm,12,5,7,
SONIA SOTOMAYOR ARTS SCI ACAD52355,SONIA SOTOMAYOR ARTS SCI ACAD,Los Angeles,Los Angeles,Enr,5,3,,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,App,65,44,21,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Adm,31,22,9,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Enr,18,12,6,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,App,94,48,46,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,Adm,63,35,28,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,Enr,35,21,14,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,App,25,14,10,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,Adm,16,9,6,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,Enr,7,5,,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,App,70,47,23,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,Adm,43,29,14,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,Enr,24,18,6,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,App,106,79,27,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Adm,71,52,19,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Enr,36,23,13,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,App,72,45,27,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Adm,35,26,9,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Enr,17,13,4,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,App,8,5,,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,Adm,7,4,3,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,Enr,4,3,,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,App,159,105,52,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Adm,122,79,43,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Enr,55,36,19,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,App,67,45,22,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,Adm,48,34,14,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,Enr,23,18,5,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,App,213,113,100,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Adm,130,70,60,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Enr,73,37,36,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,App,89,57,31,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Adm,54,36,18,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Enr,26,14,12,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,App,211,105,105,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Adm,138,63,74,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Enr,68,30,37,
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,App,43,24,11,8
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,Adm,12,8,3,
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,Enr,5,5,,
SOUTH REGION HS #2A-PUBLIC SER51620,SOUTH REGION HS #2A-PUBLIC SER,Los Angeles,Los Angeles,App,43,26,17,
SOUTH REGION HS #2A-PUBLIC SER51620,SOUTH REGION HS #2A-PUBLIC SER,Los Angeles,Los Angeles,Adm,23,10,13,
SOUTH REGION HS #2A-PUBLIC SER51620,SOUTH REGION HS #2A-PUBLIC SER,Los Angeles,Los Angeles,Enr,5,,4,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,App,52,26,25,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,Adm,31,15,15,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,Enr,14,6,8,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,App,24,12,11,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,Adm,16,8,7,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,Enr,10,5,4,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,App,77,44,33,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Adm,44,27,17,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Enr,27,15,12,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,App,86,53,33,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Adm,56,34,22,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Enr,28,18,10,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,App,58,25,33,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,Adm,47,20,27,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,Enr,24,13,11,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,App,112,71,41,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,Adm,62,41,21,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,Enr,34,19,15,
STEM ACADEMY OF BOYLE HEIGHTS54780,STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,App,6,,5,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,App,55,27,28,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,Adm,36,16,20,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,Enr,19,11,8,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,App,143,80,63,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,Adm,93,50,43,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,Enr,53,27,26,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,App,21,14,7,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,Adm,8,8,,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,Enr,5,5,,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,App,72,41,31,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,Adm,52,32,20,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,Enr,26,21,5,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,App,43,27,16,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,Adm,18,13,5,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,Enr,8,7,,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,App,8,,,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,Adm,7,4,3,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,Enr,3,,,
SUMMIT CHARTER COLLEGIATE ACAD54203,SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,App,10,7,,
SUMMIT CHARTER COLLEGIATE ACAD54203,SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,Adm,9,6,3,
SUMMIT CHARTER COLLEGIATE ACAD54203,SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,Enr,7,5,,
SUMMIT HIGH SCHOOL50897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,App,96,52,44,
SUMMIT HIGH SCHOOL50897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,Adm,59,27,32,
SUMMIT HIGH SCHOOL50897,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,Enr,37,17,20,
SUMMIT PREPARATORY HIGH SCHOOL53878,SUMMIT PREPARATORY HIGH SCHOOL,Redwood City,San Mateo,App,48,21,27,
SUMMIT PREPARATORY HIGH SCHOOL53878,SUMMIT PREPARATORY HIGH SCHOOL,Redwood City,San Mateo,Adm,37,18,19,
SUMMIT PREPARATORY HIGH SCHOOL53878,SUMMIT PREPARATORY HIGH SCHOOL,Redwood City,San Mateo,Enr,15,11,4,
SUMMIT PUBLIC SCHOOL-RAINIER54621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,App,54,30,24,
SUMMIT PUBLIC SCHOOL-RAINIER54621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,Adm,38,19,19,
SUMMIT PUBLIC SCHOOL-RAINIER54621,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,Enr,26,11,15,
SUMMIT PUBLIC SCHOOL-TAHOMA54620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,App,41,24,17,
SUMMIT PUBLIC SCHOOL-TAHOMA54620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,Adm,28,18,10,
SUMMIT PUBLIC SCHOOL-TAHOMA54620,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,Enr,19,15,4,
SUMMIT PUBLIC SCHOOLS SHASTA54815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,App,50,26,22,
SUMMIT PUBLIC SCHOOLS SHASTA54815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,Adm,33,21,12,
SUMMIT PUBLIC SCHOOLS SHASTA54815,SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,Enr,23,14,9,
SUN VALLEY HIGH SCHOOL54363,SUN VALLEY HIGH SCHOOL,Sun Valley,Los Angeles,App,27,18,9,
SUN VALLEY HIGH SCHOOL54363,SUN VALLEY HIGH SCHOOL,Sun Valley,Los Angeles,Adm,8,5,3,
SUN VALLEY MAGNET SCHOOL54787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,App,22,12,10,
SUN VALLEY MAGNET SCHOOL54787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,Adm,11,6,5,
SUN VALLEY MAGNET SCHOOL54787,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,Enr,6,,4,
SUNNY HILLS HIGH SCHOOL51008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,App,226,128,95,
SUNNY HILLS HIGH SCHOOL51008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,Adm,148,87,58,3
SUNNY HILLS HIGH SCHOOL51008,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,Enr,61,32,29,
SUNNYSIDE HIGH SCHOOL51045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,App,119,80,39,
SUNNYSIDE HIGH SCHOOL51045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,Adm,76,57,19,
SUNNYSIDE HIGH SCHOOL51045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,Enr,23,18,5,
SUSAN MILLER DORSEY HIGH SCHL51795,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,App,37,22,15,
SUSAN MILLER DORSEY HIGH SCHL51795,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,Adm,12,7,5,
SUTTER HIGH SCHOOL53475,SUTTER HIGH SCHOOL,Sutter,Sutter,App,17,12,5,
SUTTER HIGH SCHOOL53475,SUTTER HIGH SCHOOL,Sutter,Sutter,Adm,11,9,,
SUTTER HIGH SCHOOL53475,SUTTER HIGH SCHOOL,Sutter,Sutter,Enr,5,5,,
SWEETWATER UNION HIGH SCHOOL52105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,App,89,46,43,
SWEETWATER UNION HIGH SCHOOL52105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,Adm,59,34,25,
SWEETWATER UNION HIGH SCHOOL52105,SWEETWATER UNION HIGH SCHOOL,National City,San Diego,Enr,37,23,14,
SYLMAR HIGH SCHOOL52908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,App,114,70,44,
SYLMAR HIGH SCHOOL52908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,Adm,54,38,16,
SYLMAR HIGH SCHOOL52908,SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,Enr,27,18,9,
SYNERGY QUANTUM ACADEMY54531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,App,41,22,18,
SYNERGY QUANTUM ACADEMY54531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,Adm,24,10,14,
SYNERGY QUANTUM ACADEMY54531,SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,Enr,12,5,7,
TAFT UNION HIGH SCHOOL53485,TAFT UNION HIGH SCHOOL,Taft,Kern,App,10,6,,
TAFT UNION HIGH SCHOOL53485,TAFT UNION HIGH SCHOOL,Taft,Kern,Adm,7,4,3,
TAFT UNION HIGH SCHOOL53485,TAFT UNION HIGH SCHOOL,Taft,Kern,Enr,5,3,,
TAHOE TRUCKEE HIGH SCHOOL53540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,App,47,20,27,
TAHOE TRUCKEE HIGH SCHOOL53540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,Adm,28,11,17,
TAHOE TRUCKEE HIGH SCHOOL53540,TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,Enr,11,4,7,
TAHQUITZ HIGH SCHOOL54214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,App,62,38,24,
TAHQUITZ HIGH SCHOOL54214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,Adm,30,18,12,
TAHQUITZ HIGH SCHOOL54214,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,Enr,18,10,8,
TAMALPAIS HIGH SCHOOL51975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,App,195,99,94,
TAMALPAIS HIGH SCHOOL51975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,Adm,117,63,53,
TAMALPAIS HIGH SCHOOL51975,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,Enr,57,27,29,
TAMISCAL HIGH SCHOOL51396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,App,10,6,,
TAMISCAL HIGH SCHOOL51396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,Adm,4,,,
TEACH TECH CHARTER HIGH SCHOOL54770,TEACH TECH CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,App,25,12,13,
TEACH TECH CHARTER HIGH SCHOOL54770,TEACH TECH CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,Adm,9,3,6,
TEACH TECH CHARTER HIGH SCHOOL54770,TEACH TECH CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,Enr,5,,3,
TECHNOLOGY HIGH SCHOOL53849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,App,26,16,10,
TECHNOLOGY HIGH SCHOOL53849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,Adm,9,5,4,
TECHNOLOGY HIGH SCHOOL53849,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,Enr,4,,3,
TECHNOLOGY PREPARATORY ACADEMY54601,TECHNOLOGY PREPARATORY ACADEMY,San Fernando,Los Angeles,App,11,9,,
TEHACHAPI HIGH SCHOOL53490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,App,21,16,5,
TEHACHAPI HIGH SCHOOL53490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,Adm,19,14,5,
TEHACHAPI HIGH SCHOOL53490,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,Enr,10,7,3,
TEMECULA PREPARATORY SCHOOL53643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,App,28,17,11,
TEMECULA PREPARATORY SCHOOL53643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,Adm,15,9,6,
TEMECULA PREPARATORY SCHOOL53643,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,Enr,8,5,3,
TEMECULA VALLEY HIGH SCHOOL53499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,App,145,95,50,
TEMECULA VALLEY HIGH SCHOOL53499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,Adm,94,62,32,
TEMECULA VALLEY HIGH SCHOOL53499,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,Enr,53,35,18,
TEMESCAL CANYON HIGH SCHOOL51402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,App,90,57,33,
TEMESCAL CANYON HIGH SCHOOL51402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,Adm,51,31,20,
TEMESCAL CANYON HIGH SCHOOL51402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,Enr,29,17,12,
TEMPLE CITY HIGH SCHOOL53495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,App,232,122,109,
TEMPLE CITY HIGH SCHOOL53495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,Adm,172,98,73,
TEMPLE CITY HIGH SCHOOL53495,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,Enr,101,65,35,
TEMPLETON HIGH SCHOOL53500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,App,30,15,15,
TEMPLETON HIGH SCHOOL53500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,Adm,18,9,9,
TEMPLETON HIGH SCHOOL53500,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,Enr,7,,5,
TENNYSON HIGH SCHOOL51152,TENNYSON HIGH SCHOOL,Hayward,Alameda,App,33,18,15,
TENNYSON HIGH SCHOOL51152,TENNYSON HIGH SCHOOL,Hayward,Alameda,Adm,23,15,8,
TENNYSON HIGH SCHOOL51152,TENNYSON HIGH SCHOOL,Hayward,Alameda,Enr,14,10,4,
TERRA LINDA HIGH SCHOOL53231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,App,90,46,44,
TERRA LINDA HIGH SCHOOL53231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Adm,67,38,29,
TERRA LINDA HIGH SCHOOL53231,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Enr,30,14,16,
TERRA NOVA HIGH SCHOOL50721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,App,37,20,17,
TERRA NOVA HIGH SCHOOL50721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Adm,27,14,13,
TERRA NOVA HIGH SCHOOL50721,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Enr,16,8,8,
TESORO HIGH SCHOOL53149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,App,187,103,84,
TESORO HIGH SCHOOL53149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Adm,107,59,48,
TESORO HIGH SCHOOL53149,TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Enr,56,28,28,
THEODORE ROOSEVELT HIGH SCHOOL50995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,App,44,31,12,
THEODORE ROOSEVELT HIGH SCHOOL50995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Adm,31,21,9,
THEODORE ROOSEVELT HIGH SCHOOL50995,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Enr,6,5,,
THEODORE ROOSEVELT SENIOR HS51805,THEODORE ROOSEVELT SENIOR HS,Los Angeles,Los Angeles,App,58,38,19,
THEODORE ROOSEVELT SENIOR HS51805,THEODORE ROOSEVELT SENIOR HS,Los Angeles,Los Angeles,Adm,29,17,11,
THEODORE ROOSEVELT SENIOR HS51805,THEODORE ROOSEVELT SENIOR HS,Los Angeles,Los Angeles,Enr,15,9,5,
